ORDER_ID,PRACTICE_ID,PRODUCT,ORDER_DATE,QUANTITY,REVENUE,TERRITORY
ORD00791,P0069,RHA3,2025-12-16,5,4806.21,Midwest
ORD00792,P0069,DAXXIFY,2025-10-09,8,2158.24,Midwest
ORD00793,P0069,RHA_REDENSITY,2025-07-14,10,14275.91,Midwest
ORD00794,P0069,RHA4,2026-04-28,4,3402.48,Midwest
ORD00795,P0069,RHA4,2025-06-20,9,5290.76,Midwest
ORD00796,P0069,RHA2,2026-05-07,3,4470.16,Midwest
ORD00797,P0069,RHA4,2025-12-10,10,13606.99,Midwest
ORD00798,P0070,RHA3,2026-03-22,3,3637.87,West
ORD00799,P0070,RHA3,2025-09-27,3,1822.31,West
ORD00800,P0070,DAXXIFY,2026-05-05,8,4444.69,West
ORD00801,P0070,RHA_REDENSITY,2026-03-09,3,2509.35,West
ORD00802,P0070,RHA2,2026-04-19,10,7638.25,West
ORD00803,P0070,RHA4,2025-10-27,7,10184.48,West
ORD00804,P0070,DAXXIFY,2025-11-19,1,893.92,West
ORD00805,P0070,DAXXIFY,2025-11-24,6,7103.41,West
ORD00806,P0070,RHA2,2025-09-05,1,1079.77,West
ORD00807,P0070,SKINPEN,2025-07-18,4,1976.58,West
ORD00808,P0070,RHA3,2025-12-09,3,1000.56,West
ORD00809,P0070,RHA_REDENSITY,2025-09-19,5,2085.63,West
ORD00810,P0070,RHA3,2026-05-11,5,3963.52,West
ORD00811,P0070,RHA_REDENSITY,2025-09-10,9,5752.67,West
ORD00812,P0070,RHA2,2025-06-17,6,8969.88,West
ORD00813,P0071,RHA2,2025-12-02,3,4297.53,Northeast
ORD00814,P0071,DAXXIFY,2025-11-09,4,1966.47,Northeast
ORD00815,P0071,RHA2,2026-03-28,1,966.6,Northeast
ORD00816,P0071,DAXXIFY,2026-03-09,6,6746.66,Northeast
ORD00817,P0071,RHA4,2026-05-15,5,6013.12,Northeast
ORD00818,P0071,DAXXIFY,2025-07-19,10,14930.84,Northeast
ORD00819,P0071,DAXXIFY,2025-06-30,1,262.71,Northeast
ORD00820,P0071,RHA4,2026-04-05,8,5554.64,Northeast
ORD00821,P0071,RHA3,2025-08-27,8,8899.43,Northeast
ORD00822,P0071,SKINPEN,2026-02-18,1,591.45,Northeast
ORD00823,P0071,DAXXIFY,2025-06-30,9,4958.73,Northeast
ORD00824,P0071,SKINPEN,2025-07-28,3,2233.42,Northeast
ORD00825,P0071,RHA_REDENSITY,2026-04-11,10,3530.55,Northeast
ORD00826,P0071,DAXXIFY,2026-04-06,8,3665.93,Northeast
ORD00827,P0071,RHA3,2026-02-21,9,13185.5,Northeast
ORD00828,P0071,SKINPEN,2025-12-02,7,4087.7,Northeast
ORD00829,P0072,RHA4,2025-08-27,4,4378.66,Southwest
ORD00830,P0072,RHA3,2025-09-30,4,814.24,Southwest
ORD00831,P0073,RHA_REDENSITY,2026-04-08,8,3151.1,Southwest
ORD00832,P0073,RHA_REDENSITY,2026-04-18,2,2281.27,Southwest
ORD00833,P0073,RHA3,2026-04-13,4,3175.11,Southwest
ORD00834,P0074,RHA4,2026-01-19,1,329.75,Northeast
ORD00835,P0074,DAXXIFY,2026-03-06,5,3341.4,Northeast
ORD00836,P0074,RHA3,2025-06-22,7,8120.72,Northeast
ORD00837,P0074,DAXXIFY,2026-04-16,1,1307.6,Northeast
ORD00838,P0074,SKINPEN,2025-06-29,3,1881.78,Northeast
ORD00839,P0074,RHA_REDENSITY,2025-10-22,5,6710.09,Northeast
ORD00840,P0074,RHA3,2026-04-17,6,2626.38,Northeast
ORD00841,P0074,RHA4,2025-11-10,8,4427.06,Northeast
ORD00842,P0074,SKINPEN,2025-11-18,8,9918.95,Northeast
ORD00843,P0074,RHA2,2025-07-06,2,744.53,Northeast
ORD00844,P0075,DAXXIFY,2026-03-14,7,9692.16,West
ORD00845,P0075,RHA_REDENSITY,2025-09-29,8,3485.11,West
ORD00846,P0076,RHA_REDENSITY,2025-12-02,1,1321.35,Southwest
ORD00847,P0076,RHA4,2026-03-29,8,2774.55,Southwest
ORD00848,P0076,RHA4,2025-11-05,1,282.34,Southwest
ORD00849,P0076,RHA3,2025-07-03,1,1115.94,Southwest
ORD00850,P0076,RHA_REDENSITY,2025-06-21,10,11409.06,Southwest
ORD00851,P0076,SKINPEN,2026-02-09,6,5248.98,Southwest
ORD00852,P0076,SKINPEN,2025-06-16,10,3238.15,Southwest
ORD00853,P0076,SKINPEN,2025-06-30,4,3306.03,Southwest
ORD00854,P0076,SKINPEN,2025-06-29,7,2752.76,Southwest
ORD00855,P0076,RHA_REDENSITY,2025-08-22,1,215.14,Southwest
ORD00856,P0076,RHA_REDENSITY,2026-03-15,8,10459.46,Southwest
ORD00857,P0076,DAXXIFY,2026-03-11,8,4934.59,Southwest
ORD00858,P0076,RHA3,2025-12-16,1,859.01,Southwest
ORD00859,P0077,RHA4,2025-07-09,7,8835.64,Northeast
ORD00860,P0077,RHA4,2026-04-24,8,9933.12,Northeast
ORD00861,P0077,DAXXIFY,2025-10-17,8,6249.51,Northeast
ORD00862,P0077,RHA4,2026-04-04,1,333.44,Northeast
ORD00863,P0077,DAXXIFY,2025-11-04,9,8224.46,Northeast
ORD00864,P0077,RHA_REDENSITY,2026-04-18,10,10288.0,Northeast
ORD00865,P0077,RHA_REDENSITY,2025-09-16,4,4203.9,Northeast
ORD00866,P0077,RHA3,2025-10-13,6,7637.43,Northeast
ORD00867,P0077,RHA4,2026-02-09,6,5569.18,Northeast
ORD00868,P0077,RHA_REDENSITY,2025-07-21,8,9053.24,Northeast
ORD00869,P0077,SKINPEN,2025-11-29,8,2785.84,Northeast
ORD00870,P0077,RHA2,2025-07-01,1,643.76,Northeast
ORD00871,P0077,RHA3,2025-07-14,9,7907.23,Northeast
ORD00872,P0077,DAXXIFY,2025-06-09,1,1365.94,Northeast
ORD00873,P0077,RHA2,2025-09-24,7,2373.35,Northeast
ORD00874,P0077,RHA2,2025-07-26,4,1427.88,Northeast
ORD00875,P0077,RHA2,2025-11-14,8,10175.36,Northeast
ORD00876,P0077,SKINPEN,2026-02-26,6,2040.57,Northeast
ORD00877,P0078,SKINPEN,2026-05-11,10,3601.85,Northeast
ORD00878,P0078,RHA4,2025-10-16,10,14430.47,Northeast
ORD00879,P0078,RHA4,2026-03-27,1,889.47,Northeast
ORD00880,P0078,RHA_REDENSITY,2026-05-10,7,9033.23,Northeast
ORD00881,P0078,RHA_REDENSITY,2025-09-29,3,3298.09,Northeast
ORD00882,P0078,SKINPEN,2026-03-07,3,1003.86,Northeast
ORD00883,P0078,RHA_REDENSITY,2025-07-02,10,13475.05,Northeast
ORD00884,P0078,RHA4,2025-09-18,7,10313.46,Northeast
ORD00885,P0078,RHA2,2025-06-14,5,3586.15,Northeast
ORD00886,P0078,RHA3,2025-12-10,8,9969.89,Northeast
ORD00887,P0078,RHA4,2026-03-25,10,11100.19,Northeast
ORD00888,P0078,RHA3,2025-09-14,9,11870.28,Northeast
ORD00889,P0078,SKINPEN,2025-06-04,9,9201.22,Northeast
ORD00890,P0078,RHA2,2026-02-21,10,11287.0,Northeast
ORD00891,P0079,RHA2,2025-06-24,3,2565.18,Southwest
ORD00892,P0079,SKINPEN,2025-06-13,6,6740.75,Southwest
ORD00893,P0079,RHA_REDENSITY,2025-12-05,8,7661.19,Southwest
ORD00894,P0079,SKINPEN,2025-06-27,7,7535.62,Southwest
ORD00895,P0079,RHA3,2025-09-03,7,8755.57,Southwest
ORD00896,P0079,DAXXIFY,2025-09-09,1,695.13,Southwest
ORD00897,P0079,SKINPEN,2026-05-07,1,459.87,Southwest
ORD00898,P0079,RHA3,2026-03-13,5,1951.78,Southwest
ORD00899,P0079,SKINPEN,2026-05-03,5,2326.01,Southwest
ORD00900,P0079,DAXXIFY,2025-08-30,6,7549.4,Southwest
ORD00901,P0079,RHA_REDENSITY,2026-04-12,9,11918.65,Southwest
ORD00902,P0079,RHA_REDENSITY,2025-07-07,7,3562.12,Southwest
ORD00903,P0080,SKINPEN,2025-06-14,1,1404.43,Midwest
ORD00904,P0080,RHA4,2025-11-17,6,8733.5,Midwest
ORD00905,P0080,DAXXIFY,2026-05-07,5,2320.07,Midwest
ORD00906,P0080,RHA2,2025-10-20,6,7089.84,Midwest
ORD00907,P0080,SKINPEN,2025-08-28,10,4554.1,Midwest
ORD00908,P0080,RHA3,2026-02-24,8,3445.23,Midwest
ORD00909,P0080,DAXXIFY,2025-06-19,3,4353.65,Midwest
ORD00910,P0080,DAXXIFY,2025-09-13,7,1769.77,Midwest
ORD00911,P0080,RHA_REDENSITY,2026-01-12,5,1845.43,Midwest
ORD00912,P0080,RHA3,2025-08-08,1,629.73,Midwest
ORD00913,P0081,RHA2,2026-05-14,6,5855.67,Northeast
ORD00914,P0081,RHA_REDENSITY,2025-07-18,5,4188.58,Northeast
ORD00915,P0081,RHA_REDENSITY,2025-08-14,6,1768.47,Northeast
ORD00916,P0081,RHA3,2025-06-06,9,4373.56,Northeast
ORD00917,P0081,RHA_REDENSITY,2026-03-01,2,2444.27,Northeast
ORD00918,P0082,RHA_REDENSITY,2025-11-03,9,6519.98,Northeast
ORD00919,P0082,RHA2,2025-12-07,4,4249.34,Northeast
ORD00920,P0082,RHA3,2025-12-16,5,2419.89,Northeast
ORD00921,P0082,RHA_REDENSITY,2025-07-22,8,11964.96,Northeast
ORD00922,P0082,DAXXIFY,2025-07-06,2,2139.24,Northeast
ORD00923,P0082,RHA2,2025-10-18,10,13941.89,Northeast
ORD00924,P0083,SKINPEN,2026-05-14,6,4174.71,Midwest
ORD00925,P0083,RHA4,2026-04-06,5,4511.54,Midwest
ORD00926,P0083,DAXXIFY,2026-01-10,9,11418.68,Midwest
ORD00927,P0083,RHA_REDENSITY,2025-11-24,9,7013.02,Midwest
ORD00928,P0083,RHA3,2026-05-12,4,2465.63,Midwest
ORD00929,P0083,DAXXIFY,2026-04-22,3,4389.35,Midwest
ORD00930,P0083,RHA_REDENSITY,2025-09-01,1,1015.01,Midwest
ORD00931,P0083,SKINPEN,2026-02-16,4,5297.74,Midwest
ORD00932,P0084,RHA2,2026-04-11,9,11496.36,West
ORD00933,P0084,SKINPEN,2025-10-24,2,2341.92,West
ORD00934,P0084,DAXXIFY,2026-03-17,8,9055.43,West
ORD00935,P0084,DAXXIFY,2026-05-15,2,541.1,West
ORD00936,P0084,RHA_REDENSITY,2026-01-26,2,1894.9,West
ORD00937,P0084,RHA3,2026-02-07,7,4931.1,West
ORD00938,P0084,RHA4,2025-07-16,7,4279.28,West
ORD00939,P0084,SKINPEN,2025-11-16,2,1790.57,West
ORD00940,P0084,SKINPEN,2025-07-10,10,2822.09,West
ORD00941,P0084,DAXXIFY,2025-08-08,2,1330.02,West
ORD00942,P0084,DAXXIFY,2025-09-19,5,6114.8,West
ORD00943,P0084,RHA_REDENSITY,2025-12-31,2,1131.95,West
ORD00944,P0084,RHA4,2025-10-22,7,8881.31,West
ORD00945,P0084,RHA4,2026-05-19,3,2680.52,West
ORD00946,P0085,RHA_REDENSITY,2025-11-15,5,7240.87,Southeast
ORD00947,P0085,RHA3,2026-03-22,6,8667.65,Southeast
ORD00948,P0085,RHA_REDENSITY,2026-05-29,9,3454.07,Southeast
ORD00949,P0085,DAXXIFY,2026-05-13,10,9756.51,Southeast
ORD00950,P0085,RHA_REDENSITY,2025-09-01,2,1192.2,Southeast
ORD00951,P0086,RHA4,2026-02-15,9,3466.72,Southwest
ORD00952,P0086,RHA2,2026-03-01,10,12851.73,Southwest
ORD00953,P0086,DAXXIFY,2026-02-24,3,3216.81,Southwest
ORD00954,P0086,DAXXIFY,2025-08-17,9,7196.8,Southwest
ORD00955,P0086,DAXXIFY,2025-08-26,5,5365.95,Southwest
ORD00956,P0086,DAXXIFY,2026-01-26,4,4573.06,Southwest
ORD00957,P0086,RHA3,2025-09-27,6,2200.08,Southwest
ORD00958,P0086,RHA2,2025-07-03,2,1141.36,Southwest
ORD00959,P0086,RHA2,2026-04-29,6,4989.72,Southwest
ORD00960,P0086,RHA_REDENSITY,2025-12-17,5,5507.48,Southwest
ORD00961,P0086,RHA_REDENSITY,2026-03-17,10,6738.41,Southwest
ORD00962,P0086,RHA4,2025-12-24,3,618.84,Southwest
ORD00963,P0087,SKINPEN,2026-02-10,7,3917.79,Northeast
ORD00964,P0087,RHA2,2025-12-01,6,8047.51,Northeast
ORD00965,P0087,RHA4,2025-10-10,6,7243.18,Northeast
ORD00966,P0087,RHA_REDENSITY,2025-09-27,2,857.0,Northeast
ORD00967,P0087,DAXXIFY,2025-07-28,5,6581.64,Northeast
ORD00968,P0087,RHA_REDENSITY,2026-03-24,4,2168.82,Northeast
ORD00969,P0087,DAXXIFY,2025-07-18,2,2719.47,Northeast
ORD00970,P0087,SKINPEN,2025-09-17,1,1256.44,Northeast
ORD00971,P0088,RHA_REDENSITY,2025-11-08,4,5512.78,Northeast
ORD00972,P0088,RHA3,2025-08-25,9,12259.64,Northeast
ORD00973,P0088,RHA4,2025-08-31,3,2026.69,Northeast
ORD00974,P0088,RHA_REDENSITY,2026-02-09,5,1870.23,Northeast
ORD00975,P0088,RHA_REDENSITY,2025-09-20,2,1431.64,Northeast
ORD00976,P0088,DAXXIFY,2025-09-19,4,5209.51,Northeast
ORD00977,P0088,SKINPEN,2025-07-24,3,3553.1,Northeast
ORD00978,P0088,RHA4,2026-03-24,3,1298.67,Northeast
ORD00979,P0088,SKINPEN,2025-08-18,3,3470.09,Northeast
ORD00980,P0088,RHA3,2025-09-29,1,484.46,Northeast
ORD00981,P0088,RHA2,2025-09-27,2,1087.33,Northeast
ORD00982,P0088,DAXXIFY,2026-02-04,4,3493.0,Northeast
ORD00983,P0088,RHA4,2025-12-01,8,11146.18,Northeast
ORD00984,P0088,DAXXIFY,2026-05-11,6,2005.16,Northeast
ORD00985,P0088,SKINPEN,2025-09-10,5,6426.67,Northeast
ORD00986,P0088,RHA_REDENSITY,2026-01-20,9,8470.87,Northeast
ORD00987,P0088,SKINPEN,2025-11-23,7,4724.2,Northeast
ORD00988,P0088,DAXXIFY,2025-07-04,9,4743.56,Northeast
ORD00989,P0088,RHA_REDENSITY,2026-02-09,7,4611.37,Northeast
ORD00990,P0089,RHA4,2025-09-27,10,2085.77,Northeast
ORD00991,P0089,RHA4,2026-03-24,3,1496.96,Northeast
ORD00992,P0089,SKINPEN,2025-09-13,5,2374.86,Northeast
ORD00993,P0089,RHA2,2026-02-28,6,5895.76,Northeast
ORD00994,P0089,SKINPEN,2026-04-04,4,2955.99,Northeast
ORD00995,P0089,SKINPEN,2025-12-16,2,1651.94,Northeast
ORD00996,P0089,RHA4,2025-10-01,4,3872.11,Northeast
ORD00997,P0089,RHA4,2025-07-07,1,516.77,Northeast
ORD00998,P0089,RHA_REDENSITY,2026-03-30,10,4094.68,Northeast
ORD00999,P0089,RHA_REDENSITY,2025-07-16,1,1358.04,Northeast
ORD01000,P0089,DAXXIFY,2026-03-20,3,1607.21,Northeast
ORD01001,P0089,RHA_REDENSITY,2026-03-03,7,6854.15,Northeast
ORD01002,P0090,DAXXIFY,2025-07-12,5,7157.15,Southeast
ORD01003,P0090,RHA4,2026-02-13,10,14906.09,Southeast
ORD01004,P0090,RHA2,2025-09-30,4,5117.89,Southeast
ORD01005,P0090,RHA2,2025-07-31,10,12665.89,Southeast
ORD01006,P0090,RHA_REDENSITY,2026-03-02,9,4894.89,Southeast
ORD01007,P0090,RHA3,2025-06-17,8,7803.95,Southeast
ORD01008,P0090,RHA2,2026-04-29,7,4907.7,Southeast
ORD01009,P0090,DAXXIFY,2026-04-09,4,3518.1,Southeast
ORD01010,P0090,SKINPEN,2025-09-18,7,8921.28,Southeast
ORD01011,P0090,DAXXIFY,2025-07-28,3,2455.89,Southeast
ORD01012,P0090,RHA_REDENSITY,2025-07-24,1,1341.08,Southeast
ORD01013,P0090,RHA_REDENSITY,2025-09-04,2,642.29,Southeast
ORD01014,P0090,RHA2,2025-07-01,10,9010.72,Southeast
ORD01015,P0090,SKINPEN,2026-06-03,7,6150.6,Southeast
ORD01016,P0090,DAXXIFY,2025-11-26,9,6818.79,Southeast
ORD01017,P0090,RHA4,2025-09-30,6,5794.58,Southeast
ORD01018,P0090,RHA_REDENSITY,2025-06-12,2,1506.27,Southeast
ORD01019,P0090,RHA4,2026-01-24,4,5532.44,Southeast
ORD01020,P0090,RHA3,2026-04-22,10,13397.96,Southeast
ORD01021,P0091,RHA2,2026-01-23,1,1121.89,Southeast
ORD01022,P0091,RHA_REDENSITY,2026-05-31,9,3178.59,Southeast
ORD01023,P0091,RHA4,2026-05-31,4,4376.39,Southeast
ORD01024,P0091,RHA4,2025-12-24,6,2031.35,Southeast
ORD01025,P0091,SKINPEN,2025-10-28,10,5297.23,Southeast
ORD01026,P0091,RHA4,2025-09-02,10,6753.37,Southeast
ORD01027,P0091,SKINPEN,2026-01-13,7,8270.24,Southeast
ORD01028,P0091,RHA_REDENSITY,2025-11-04,9,7444.87,Southeast
ORD01029,P0091,RHA_REDENSITY,2025-11-26,9,7459.99,Southeast
ORD01030,P0091,RHA_REDENSITY,2025-12-28,6,7238.72,Southeast
ORD01031,P0091,SKINPEN,2025-11-12,3,3934.5,Southeast
ORD01032,P0091,DAXXIFY,2025-07-01,4,3122.29,Southeast
ORD01033,P0091,RHA2,2025-06-10,2,957.59,Southeast
ORD01034,P0091,RHA3,2025-11-10,9,8984.1,Southeast
ORD01035,P0092,RHA4,2026-03-13,1,1245.68,Midwest
ORD01036,P0092,RHA4,2026-03-21,10,7659.91,Midwest
ORD01037,P0093,RHA2,2026-01-20,6,1824.31,Northeast
ORD01038,P0093,SKINPEN,2026-05-15,7,9869.23,Northeast
ORD01039,P0093,RHA_REDENSITY,2025-11-10,9,5151.69,Northeast
ORD01040,P0094,RHA2,2026-05-05,8,6165.31,Southeast
ORD01041,P0094,SKINPEN,2026-02-20,9,5146.28,Southeast
ORD01042,P0094,RHA_REDENSITY,2026-05-17,9,7835.02,Southeast
ORD01043,P0094,RHA_REDENSITY,2026-02-05,3,3228.7,Southeast
ORD01044,P0094,RHA2,2025-12-01,1,1468.34,Southeast
ORD01045,P0094,RHA3,2026-04-20,7,4613.46,Southeast
ORD01046,P0094,RHA4,2025-11-13,10,4604.03,Southeast
ORD01047,P0094,SKINPEN,2026-05-27,2,2789.86,Southeast
ORD01048,P0094,RHA3,2025-08-26,9,12505.6,Southeast
ORD01049,P0094,RHA3,2025-12-07,5,2470.92,Southeast
ORD01050,P0094,RHA4,2026-02-24,7,6631.65,Southeast
ORD01051,P0094,RHA2,2026-01-21,7,6006.77,Southeast
ORD01052,P0094,DAXXIFY,2025-08-21,9,5242.75,Southeast
ORD01053,P0094,RHA_REDENSITY,2026-04-05,5,6694.73,Southeast
ORD01054,P0094,RHA3,2025-08-13,8,11646.98,Southeast
ORD01055,P0094,RHA4,2025-08-19,4,4738.86,Southeast
ORD01056,P0094,SKINPEN,2025-10-12,8,10923.85,Southeast
ORD01057,P0094,RHA4,2026-05-20,2,1070.33,Southeast
ORD01058,P0094,SKINPEN,2025-11-20,4,4319.95,Southeast
ORD01059,P0094,RHA3,2026-02-06,7,10094.56,Southeast
ORD01060,P0095,DAXXIFY,2025-09-02,5,2613.67,Southeast
ORD01061,P0095,RHA4,2026-04-17,6,1793.02,Southeast
ORD01062,P0095,RHA4,2026-03-04,6,3957.6,Southeast
ORD01063,P0095,RHA3,2025-08-14,3,4293.76,Southeast
ORD01064,P0095,RHA2,2025-06-19,8,9265.97,Southeast
ORD01065,P0095,SKINPEN,2026-02-03,4,5338.26,Southeast
ORD01066,P0095,RHA2,2026-02-18,4,5141.69,Southeast
ORD01067,P0095,RHA3,2025-07-22,3,3637.86,Southeast
ORD01068,P0095,DAXXIFY,2026-04-03,8,7983.8,Southeast
ORD01069,P0095,DAXXIFY,2025-08-30,8,5460.44,Southeast
ORD01070,P0095,RHA4,2025-12-24,10,13293.99,Southeast
ORD01071,P0095,RHA2,2025-09-25,9,5079.12,Southeast
ORD01072,P0095,RHA_REDENSITY,2026-02-10,3,811.18,Southeast
ORD01073,P0095,RHA4,2025-10-30,9,2180.98,Southeast
ORD01074,P0095,RHA4,2025-12-08,3,2383.06,Southeast
ORD01075,P0095,SKINPEN,2026-04-03,9,7182.83,Southeast
ORD01076,P0095,DAXXIFY,2025-06-16,1,1076.33,Southeast
ORD01077,P0096,DAXXIFY,2025-08-10,6,4020.5,West
ORD01078,P0096,RHA2,2026-01-22,9,4875.33,West
ORD01079,P0096,RHA4,2026-01-17,10,6460.25,West
ORD01080,P0096,RHA4,2026-03-01,7,3315.85,West
ORD01081,P0096,RHA3,2025-06-10,6,7863.74,West
ORD01082,P0096,RHA4,2026-01-11,3,2828.5,West
ORD01083,P0096,SKINPEN,2025-08-13,4,5033.79,West
ORD01084,P0096,RHA2,2026-01-16,9,6856.96,West
ORD01085,P0096,RHA2,2025-11-20,3,3720.15,West
ORD01086,P0096,RHA4,2026-03-19,1,429.59,West
ORD01087,P0096,RHA2,2025-09-21,9,8047.6,West
ORD01088,P0096,RHA4,2025-12-24,5,2631.33,West
ORD01089,P0096,DAXXIFY,2025-08-17,7,2300.67,West
ORD01090,P0097,RHA2,2026-05-04,5,4097.51,Midwest
ORD01091,P0097,DAXXIFY,2025-07-16,8,9343.77,Midwest
ORD01092,P0097,RHA3,2026-01-21,6,5570.73,Midwest
ORD01093,P0097,RHA3,2026-01-23,1,735.29,Midwest
ORD01094,P0097,SKINPEN,2025-12-06,10,4586.46,Midwest
ORD01095,P0097,SKINPEN,2025-08-13,9,3842.1,Midwest
ORD01096,P0098,RHA3,2025-12-04,9,7503.68,Southwest
ORD01097,P0098,DAXXIFY,2025-10-18,7,6984.34,Southwest
ORD01098,P0098,SKINPEN,2025-10-09,3,3986.2,Southwest
ORD01099,P0098,RHA3,2025-07-11,7,7144.59,Southwest
ORD01100,P0098,RHA4,2025-08-15,2,605.69,Southwest
ORD01101,P0098,RHA2,2025-12-10,6,3671.65,Southwest
ORD01102,P0098,SKINPEN,2026-01-05,5,4935.0,Southwest
ORD01103,P0098,RHA3,2025-11-13,8,9722.13,Southwest
ORD01104,P0098,SKINPEN,2025-11-30,10,8772.16,Southwest
ORD01105,P0098,RHA4,2025-10-16,3,1317.16,Southwest
ORD01106,P0099,SKINPEN,2026-03-31,4,4242.52,Midwest
ORD01107,P0100,RHA2,2026-02-16,7,2337.38,Southwest
ORD01108,P0100,RHA4,2026-05-02,9,2429.76,Southwest
ORD01109,P0100,RHA_REDENSITY,2025-11-12,2,670.21,Southwest
ORD01110,P0101,DAXXIFY,2026-03-16,7,4215.27,Midwest
ORD01111,P0101,SKINPEN,2026-01-28,5,3880.54,Midwest
ORD01112,P0101,RHA2,2026-03-31,9,11610.66,Midwest
ORD01113,P0101,DAXXIFY,2026-05-20,6,7910.88,Midwest
ORD01114,P0101,RHA4,2025-12-19,8,11739.81,Midwest
ORD01115,P0101,RHA3,2025-08-31,9,7004.69,Midwest
ORD01116,P0101,RHA_REDENSITY,2025-06-11,3,2904.24,Midwest
ORD01117,P0101,SKINPEN,2025-10-13,10,7654.71,Midwest
ORD01118,P0101,SKINPEN,2025-07-11,9,5423.04,Midwest
ORD01119,P0101,RHA4,2025-12-08,9,4457.4,Midwest
ORD01120,P0101,RHA4,2026-04-19,5,3377.59,Midwest
ORD01121,P0101,RHA2,2026-01-21,5,1068.61,Midwest
ORD01122,P0101,RHA2,2025-09-09,6,3436.75,Midwest
ORD01123,P0101,DAXXIFY,2025-09-03,8,11448.36,Midwest
ORD01124,P0101,RHA3,2025-10-02,1,1195.63,Midwest
ORD01125,P0101,RHA_REDENSITY,2026-01-05,4,4943.19,Midwest
ORD01126,P0101,RHA3,2025-08-27,4,2941.03,Midwest
ORD01127,P0101,RHA4,2025-08-20,7,3674.05,Midwest
ORD01128,P0101,RHA4,2025-07-08,7,3407.39,Midwest
ORD01129,P0101,RHA4,2026-04-24,4,3486.37,Midwest
ORD01130,P0102,SKINPEN,2025-06-13,5,2850.4,Southwest
ORD01131,P0102,RHA3,2025-09-04,7,3110.81,Southwest
ORD01132,P0102,RHA2,2026-04-29,3,1729.42,Southwest
ORD01133,P0102,RHA4,2025-07-12,10,7885.97,Southwest
ORD01134,P0102,RHA_REDENSITY,2025-06-10,8,3553.01,Southwest
ORD01135,P0102,RHA2,2026-05-25,1,1460.63,Southwest
ORD01136,P0102,RHA2,2026-05-23,2,1133.5,Southwest
ORD01137,P0102,SKINPEN,2026-03-31,8,9161.91,Southwest
ORD01138,P0102,DAXXIFY,2026-02-04,3,657.43,Southwest
ORD01139,P0102,RHA3,2026-02-12,7,4235.35,Southwest
ORD01140,P0102,RHA3,2025-09-21,8,8848.12,Southwest
ORD01141,P0102,RHA3,2026-05-18,2,2593.22,Southwest
ORD01142,P0102,DAXXIFY,2026-03-21,5,6041.74,Southwest
ORD01143,P0102,RHA_REDENSITY,2026-04-28,8,3488.68,Southwest
ORD01144,P0102,RHA4,2026-01-26,1,358.55,Southwest
ORD01145,P0102,RHA4,2026-01-27,8,4170.49,Southwest
ORD01146,P0102,RHA2,2026-05-17,8,9247.36,Southwest
ORD01147,P0102,RHA_REDENSITY,2026-04-16,4,3258.69,Southwest
ORD01148,P0102,RHA3,2025-06-20,6,2437.17,Southwest
ORD01149,P0102,SKINPEN,2026-05-13,9,7894.84,Southwest
ORD01150,P0103,SKINPEN,2025-09-30,5,2291.7,West
ORD01151,P0103,SKINPEN,2026-05-08,4,5861.03,West
ORD01152,P0103,SKINPEN,2026-02-03,7,4353.07,West
ORD01153,P0103,RHA3,2026-03-10,10,3555.44,West
ORD01154,P0103,DAXXIFY,2026-01-30,1,955.4,West
ORD01155,P0103,RHA4,2025-06-15,10,4014.9,West
ORD01156,P0103,RHA2,2026-04-19,3,2549.68,West
ORD01157,P0103,RHA_REDENSITY,2025-06-17,6,8460.62,West
ORD01158,P0103,DAXXIFY,2025-07-18,1,662.17,West
ORD01159,P0104,RHA_REDENSITY,2025-06-09,2,727.15,Southwest
ORD01160,P0104,RHA3,2026-02-04,9,11026.17,Southwest
ORD01161,P0104,RHA4,2025-12-08,4,911.03,Southwest
ORD01162,P0104,RHA3,2025-11-22,3,1577.72,Southwest
ORD01163,P0104,RHA4,2026-05-14,8,7413.86,Southwest
ORD01164,P0105,RHA4,2025-06-12,4,3746.85,Midwest
ORD01165,P0105,RHA3,2025-08-29,6,6912.74,Midwest
ORD01166,P0105,RHA_REDENSITY,2026-01-14,9,3676.02,Midwest
ORD01167,P0105,RHA2,2025-09-05,8,4675.0,Midwest
ORD01168,P0105,RHA_REDENSITY,2026-01-20,6,4741.82,Midwest
ORD01169,P0105,RHA_REDENSITY,2025-07-12,7,8076.29,Midwest
ORD01170,P0105,RHA_REDENSITY,2026-05-25,6,7252.93,Midwest
ORD01171,P0105,RHA3,2026-02-01,2,2111.55,Midwest
ORD01172,P0105,RHA4,2025-09-01,4,3525.16,Midwest
ORD01173,P0105,RHA_REDENSITY,2025-09-22,3,2990.85,Midwest
ORD01174,P0105,RHA4,2025-12-20,6,2061.62,Midwest
ORD01175,P0105,SKINPEN,2025-09-09,2,513.82,Midwest
ORD01176,P0105,RHA2,2026-03-29,1,462.7,Midwest
ORD01177,P0105,RHA2,2025-09-28,2,482.72,Midwest
ORD01178,P0105,RHA4,2025-07-10,8,7068.54,Midwest
ORD01179,P0105,RHA_REDENSITY,2025-06-09,5,1319.06,Midwest
ORD01180,P0105,RHA_REDENSITY,2026-02-10,2,434.02,Midwest
ORD01181,P0105,SKINPEN,2026-02-17,8,11255.4,Midwest
ORD01182,P0106,SKINPEN,2025-10-07,1,669.2,Northeast
ORD01183,P0106,RHA3,2025-11-03,1,1270.74,Northeast
